5.885930657386779785e-01,1.895527839660644531e+00,1.701331019401550293e+00
-5.429760813713073730e-01,-2.200748920440673828e+00,3.536834716796875000e-01
-6.864790320396423340e-01,-2.611133754253387451e-01,1.899460792541503906e+00
8.481829762458801270e-01,1.668252646923065186e-01,3.536834716796875000e-01
-4.060650467872619629e-01,1.459787011146545410e+00,-2.922058105468750000e-03
3.390725553035736084e-01,-1.585958480834960938e+00,1.665922164916992188e+00
-8.779806494712829590e-01,-5.008193254470825195e-01,3.536834716796875000e-01
7.559354901313781738e-01,2.616513073444366455e-01,1.882668495178222656e+00
1.260437965393066406e+00,1.710983991622924805e+00,3.579269349575042725e-01
5.097751617431640625e-01,-1.229979872703552246e+00,6.627838313579559326e-02
-5.701045989990234375e-01,1.067989587783813477e+00,1.443861961364746094e+00
-1.019003987312316895e+00,-1.607723236083984375e+00,1.478582382202148438e+00
-1.896586567163467407e-01,2.153306961059570312e+00,9.284377694129943848e-01
7.116947174072265625e-01,-5.993969440460205078e-01,1.205703377723693848e+00
1.180145263671875000e+00,1.143096446990966797e+00,1.252430081367492676e+00
-1.866955459117889404e-01,5.008444786071777344e-01,3.536834716796875000e-01
3.234829306602478027e-01,-1.972781181335449219e+00,7.701910138130187988e-01
-1.256964683532714844e+00,-1.565851807594299316e+00,5.543701052665710449e-01
2.129106074571609497e-01,1.039525032043457031e+00,1.979339599609375000e+00
5.055721998214721680e-01,1.172629475593566895e+00,3.536834716796875000e-01
-8.362426757812500000e-01,1.476488709449768066e-01,1.084099650382995605e+00
4.308013990521430969e-02,-5.008506774902343750e-01,3.536834716796875000e-01
2.121839821338653564e-01,-5.190635323524475098e-01,1.956841468811035156e+00
-1.050739288330078125e+00,-7.224587798118591309e-01,1.264365673065185547e+00
-2.427968531847000122e-01,1.866197466850280762e+00,1.866858482360839844e+00
-4.168993532657623291e-01,-1.303702712059020996e+00,1.978013992309570312e+00
-5.561851337552070618e-02,2.587189972400665283e-01,1.974452972412109375e+00
-4.188005030155181885e-01,-1.172626376152038574e+00,3.536834716796875000e-01
5.805138349533081055e-01,2.006758213043212891e+00,6.787922382354736328e-01
-4.476978182792663574e-01,-2.068746566772460938e+00,1.118684411048889160e+00
-5.881290435791015625e-01,1.065948367118835449e+00,6.966378688812255859e-01
5.484533309936523438e-01,-1.224967598915100098e+00,8.072195053100585938e-01
9.530029296875000000e-01,2.916113138198852539e-01,1.172550916671752930e+00
9.450243711471557617e-01,1.312720656394958496e+00,1.922554969787597656e+00
-1.079675436019897461e+00,-1.134845495223999023e+00,2.014541625976562500e-02
1.124376296997070312e+00,1.840757369995117188e+00,1.159871220588684082e+00
-6.535663604736328125e-01,4.520851671695709229e-01,1.743669867515563965e+00
6.930046081542968750e-01,-6.006035208702087402e-01,4.784100353717803955e-01
-7.615960240364074707e-01,1.668231040239334106e-01,3.536834716796875000e-01
1.057769775390625000e+00,8.671004176139831543e-01,5.607379078865051270e-01
4.371093586087226868e-02,1.854327082633972168e+00,3.536834716796875000e-01
-4.757905900478363037e-01,1.571023941040039062e+00,1.093621850013732910e+00
-9.699211716651916504e-01,-1.053904175758361816e+00,1.868310928344726562e+00
1.050098299980163574e+00,1.133411049842834473e+00,7.497787475585937500e-03
-1.094738006591796875e+00,-1.008571386337280273e+00,6.591402888298034668e-01
3.196402490139007568e-01,2.068228721618652344e+00,1.207741022109985352e+00
-1.978312432765960693e-01,-1.815173149108886719e+00,1.714184880256652832e+00
-7.285186648368835449e-02,-1.854322791099548340e+00,3.536834716796875000e-01
5.425815582275390625e-01,-9.170565009117126465e-01,1.661851644515991211e+00
-9.807292222976684570e-01,-1.922943115234375000e+00,9.624329805374145508e-01
6.914415359497070312e-01,-3.000427186489105225e-01,1.735477209091186523e+00
3.878631591796875000e-01,5.008115172386169434e-01,3.536834716796875000e-01
-7.216979563236236572e-02,1.172626256942749023e+00,3.536834716796875000e-01
-3.301871418952941895e-01,1.317838907241821289e+00,1.891108512878417969e+00
-3.240689635276794434e-01,-7.782056331634521484e-01,1.974643707275390625e+00
2.154580652713775635e-01,1.572477936744689941e+00,1.967942237854003906e+00
8.481642603874206543e-01,7.851148247718811035e-01,1.903338432312011719e+00
6.428771466016769409e-02,-2.019575595855712891e+00,1.304843664169311523e+00
1.236457005143165588e-01,-1.042901277542114258e+00,1.953245162963867188e+00
-2.353707104921340942e-01,7.807227969169616699e-01,1.948617935180664062e+00
1.142979264259338379e+00,1.705762863159179688e+00,1.656377077102661133e+00
-3.553448319435119629e-01,1.977295160293579102e+00,1.382693290710449219e+00
1.267206192016601562e+00,1.419223308563232422e+00,8.481933474540710449e-01
-9.911127090454101562e-01,-4.357585310935974121e-01,8.646882176399230957e-01
-1.196904182434082031e+00,-1.285442590713500977e+00,1.152440786361694336e+00
-8.908904790878295898e-01,-1.854318022727966309e+00,3.536834716796875000e-01
7.088758051395416260e-02,-1.200342178344726562e+00,3.536855876445770264e-01
-9.212944507598876953e-01,-2.772242724895477295e-01,1.399686813354492188e+00
5.024340748786926270e-01,-1.668255776166915894e-01,3.536834716796875000e-01
-4.162307679653167725e-01,-1.668375730514526367e-01,3.536834716796875000e-01
4.573001861572265625e-01,-1.550846338272094727e+00,1.143592715263366699e+00
-6.825742721557617188e-01,7.521815896034240723e-01,1.105721712112426758e+00
3.361124992370605469e-01,-1.659410476684570312e+00,1.503292769193649292e-01
-1.884904056787490845e-01,-2.201636314392089844e+00,6.606960892677307129e-01
-3.810119628906250000e-01,1.722734332084655762e+00,5.012719631195068359e-01
-2.337460219860076904e-01,-2.588043808937072754e-01,1.971203804016113281e+00
3.905061185359954834e-01,2.250671286674332805e-06,1.952999114990234375e+00
3.907353878021240234e-01,5.186033844947814941e-01,1.963707923889160156e+00
8.038358688354492188e-01,-2.964192032814025879e-01,8.820901513099670410e-01
-6.554718017578125000e-01,7.543691992759704590e-01,3.767953515052795410e-01
8.570467829704284668e-01,1.511864185333251953e+00,3.536834716796875000e-01
-6.201772689819335938e-01,-1.679898500442504883e+00,1.775665998458862305e+00
6.401729583740234375e-02,2.053031921386718750e+00,1.572219848632812500e+00
-7.473602294921875000e-01,4.475482106208801270e-01,6.812973022460937500e-01
9.925966262817382812e-01,5.812633037567138672e-01,1.475775837898254395e+00
1.040187835693359375e+00,5.781925916671752930e-01,8.607601523399353027e-01
7.934083938598632812e-01,5.941171050071716309e-01,3.707992434501647949e-01
-6.530749201774597168e-01,-1.511879444122314453e+00,3.536834716796875000e-01
2.754479944705963135e-01,1.511866211891174316e+00,3.536834716796875000e-01
-7.873401641845703125e-01,1.484356522560119629e-01,1.506466984748840332e+00
4.245376586914062500e-01,-1.556171178817749023e+00,6.054835319519042969e-01
2.734512388706207275e-01,-8.358595371246337891e-01,3.536834716796875000e-01
-1.870722919702529907e-01,-8.358404636383056641e-01,3.536834716796875000e-01
8.300399780273437500e-01,4.482269105210434645e-06,1.499290585517883301e+00
-6.483172178268432617e-01,-8.358355760574340820e-01,3.536834716796875000e-01
1.582870483398437500e-01,8.358559012413024902e-01,3.536834716796875000e-01
1.578396558761596680e-01,1.668715626001358032e-01,3.536834716796875000e-01
-7.215660214424133301e-01,-1.878085136413574219e+00,1.426110863685607910e+00
-8.941154479980468750e-01,-1.467156559228897095e-01,5.684081912040710449e-01
3.414573520421981812e-02,-1.578534722328186035e+00,1.936996459960937500e+00
-4.909820556640625000e-01,1.301898002624511719e+00,3.501489162445068359e-01
-1.899834722280502319e-01,2.139813423156738281e+00,4.907285869121551514e-01
5.377712249755859375e-01,-1.226351261138916016e+00,1.343648076057434082e+00
-8.825457692146301270e-01,-1.172619462013244629e+00,3.536834716796875000e-01
1.124383211135864258e+00,1.840711593627929688e+00,6.976038813591003418e-01
8.487821817398071289e-01,1.924388885498046875e+00,4.165332019329071045e-01
8.515893220901489258e-01,1.897683143615722656e+00,1.424893021583557129e+00
6.681836843490600586e-01,-7.996063232421875000e-01,8.843610882759094238e-01
6.708301305770874023e-01,1.573518514633178711e+00,1.962628364562988281e+00
-7.029116153717041016e-01,-2.088037490844726562e+00,6.727642416954040527e-01
4.209938049316406250e-01,-1.241483926773071289e+00,1.799902200698852539e+00
-9.644823074340820312e-01,-7.294220328330993652e-01,1.689175724983215332e+00
-1.114797592163085938e+00,-1.106110453605651855e+00,1.465522766113281250e+00
-6.864536404609680176e-01,-7.822250127792358398e-01,1.933213233947753906e+00
-7.536039352416992188e-01,4.472467601299285889e-01,1.303631424903869629e+00
-1.884419173002243042e-01,-1.511859893798828125e+00,3.536834716796875000e-01
5.737189650535583496e-01,1.042077898979187012e+00,1.959575653076171875e+00
8.636579513549804688e-01,3.986358478869078681e-06,6.719482541084289551e-01
-4.134127795696258545e-01,2.596382200717926025e-01,1.945206642150878906e+00
3.237145543098449707e-01,-1.967069625854492188e+00,4.123947024345397949e-01
