-1.538717746734619141e-01,3.780125826597213745e-02,9.430725127458572388e-02
2.365325950086116791e-02,1.249026879668235779e-01,-9.528403282165527344e-01
6.842498667538166046e-03,3.925258624803973362e-07,8.873267173767089844e-01
-7.794475555419921875e-02,-1.171542927622795105e-01,-4.449114799499511719e-01
2.631829679012298584e-01,6.690692901611328125e-02,4.242985248565673828e-01
2.811129093170166016e-01,2.151585370302200317e-01,-1.329403668642044067e-01
-1.290412247180938721e-01,-2.139413356781005859e-01,4.794015288352966309e-01
-2.281973361968994141e-01,-2.572945058345794678e-01,-1.363412439823150635e-01
9.606377035379409790e-02,-1.161899566650390625e-01,-8.926818519830703735e-02
-6.268930435180664062e-02,1.178922057151794434e-01,5.109045505523681641e-01
1.320559978485107422e-01,7.632582634687423706e-02,-6.277886629104614258e-01
1.877874135971069336e-02,1.688907146453857422e-01,-3.217016458511352539e-01
-1.255085170269012451e-01,-2.765259742736816406e-01,1.637896746397018433e-01
-6.891107559204101562e-02,-1.175912320613861084e-01,-7.618591189384460449e-01
1.397476196289062500e-01,7.607788592576980591e-02,1.473892182111740112e-01
1.015172004699707031e-01,-1.547800153493881226e-01,3.113439977169036865e-01
9.628194570541381836e-02,-1.107759475708007812e-01,5.842361450195312500e-01
-1.401924639940261841e-01,1.638674736022949219e-02,-1.760253906250000000e-01
1.523484736680984497e-01,1.197789460420608521e-01,6.439026594161987305e-01
-1.682221889495849609e-01,-3.757004067301750183e-02,3.284115493297576904e-01
-1.653848290443420410e-01,-2.488551847636699677e-02,-9.555035829544067383e-01
1.895823329687118530e-02,1.466088294982910156e-01,-6.195373460650444031e-02
-5.694020166993141174e-02,1.442258358001708984e-01,2.787402272224426270e-01
1.372134685516357422e-01,1.126664415096456651e-06,-8.267748951911926270e-01
2.591161727905273438e-01,2.172915190458297729e-01,6.550872325897216797e-02
2.394714392721652985e-02,-1.264553517103195190e-01,-9.336074590682983398e-01
-1.084256172180175781e-01,-1.156799420714378357e-01,-3.648589923977851868e-02
-1.384600698947906494e-01,4.707741737365722656e-02,-3.668273985385894775e-01
7.660913467407226562e-02,1.155562813437427394e-06,-2.526724040508270264e-01
8.679962158203125000e-02,-1.557298004627227783e-01,9.719268232583999634e-02
2.915503978729248047e-01,1.425151079893112183e-01,2.369399964809417725e-01
-6.072029471397399902e-02,-1.213622093200683594e-02,-6.066009402275085449e-01
9.506670385599136353e-02,1.409497261047363281e-01,3.860183656215667725e-01
8.631539344787597656e-02,1.150934508586942684e-06,-4.705609083175659180e-01
